,C,Db,D,Eb,E,F,Gb,G,Ab,A,Bb,B,true
C6_samba_Bagpipes.ogg,123471.8203125,39347.00390625,61491.54296875,23893.71875,74903.5625,13838.3935546875,23052.671875,146812.171875,47029.73046875,27389.390625,20931.9609375,43950.16015625,C6
Gb6_al-saghil-al-sani_Bagpipes.ogg,3953.728515625,25246.826171875,10720.6708984375,7175.68017578125,8917.5966796875,45824.890625,34981.296875,10394.7763671875,18489.767578125,6418.13671875,22393.771484375,3678.6708984375,Gb6
F6_agogo-samba_Bagpipes.ogg,131352.1875,57534.75,24463.640625,30142.564453125,152760.5,188761.453125,47888.421875,81493.2109375,27218.203125,76784.8046875,14433.2294921875,21402.36328125,F6
Db6_aka_upper_sangha_Bagpipes.ogg,120932.0,266875.46875,86210.2421875,220477.125,63142.58203125,156200.234375,30051.0859375,45076.546875,266074.75,87746.0234375,54734.1875,49372.59765625,Db6
Bb6_spanish_tango_Bagpipes.ogg,19583.708984375,8546.0498046875,29404.966796875,5041.82666015625,8080.94482421875,53525.44921875,17666.763671875,10151.2080078125,7889.66943359375,31291.423828125,83198.9765625,14655.7451171875,Bb6
Gb6_aka_Bagpipes.ogg,24018.798828125,154681.515625,50057.87890625,43250.23046875,35964.08203125,140933.03125,173846.515625,59322.70703125,104012.9375,33225.76953125,106486.1328125,18140.810546875,Gb6
D6_mpre_Bagpipes.ogg,16880.240234375,84276.3984375,53302.30859375,19379.1953125,53825.80859375,17825.369140625,61913.546875,9479.5166015625,7668.65625,46477.8125,17675.404296875,11942.2080078125,D6
Ab6_al-saghil-al-sani_Bagpipes.ogg,25556.037109375,4033.695068359375,3973.478271484375,26133.3125,11344.2373046875,9065.5810546875,9031.189453125,45866.05859375,32937.13671875,7523.66943359375,16003.4013671875,6566.39208984375,Ab6
Gb6_fandango_Bagpipes.ogg,6122.306640625,38419.40625,14868.8583984375,6423.408203125,10961.7451171875,52906.234375,58451.453125,12523.79296875,16247.3583984375,6581.251953125,21168.1328125,3973.367431640625,Gb6
Ab6_agsag-samai_Bagpipes.ogg,20093.1640625,3289.399169921875,4668.7939453125,31207.1171875,11834.90234375,5553.99560546875,8606.67578125,44781.30078125,38204.02734375,7923.57861328125,14822.4501953125,5950.880859375,Ab6
Gb6_ruchenitza_2_Bagpipes.ogg,3066.008056640625,19173.6796875,7958.51220703125,3330.1201171875,6222.27294921875,33539.14453125,28588.822265625,6324.86474609375,9343.8134765625,3866.532470703125,13605.5498046875,2334.7041015625,Gb6
E6_cinquillo_Bagpipes.ogg,16049.3916015625,8459.6015625,10746.4716796875,45181.50390625,51721.35546875,14763.71875,35463.33203125,9878.9267578125,23784.337890625,4380.74951171875,7071.75927734375,45367.83203125,E6
B6_samba_Bagpipes.ogg,24110.056640625,47857.20703125,13408.015625,34834.5234375,6104.56201171875,11541.8037109375,81435.1953125,29521.623046875,19170.001953125,12290.79296875,46454.81640625,106978.7578125,B6
F6_venda_clapping_Bagpipes.ogg,76753.484375,30868.263671875,11271.6552734375,15627.0634765625,76134.5625,114413.0625,25888.056640625,40489.03125,13715.05078125,36679.51953125,7711.35009765625,12747.2255859375,F6
F6_bossa-nova_Bagpipes.ogg,120644.1015625,46517.89453125,16931.673828125,22591.744140625,107771.7109375,180311.125,40339.796875,58707.546875,20009.365234375,52340.04296875,11307.6083984375,19980.953125,F6
Ab6_pictures_at_an_exhibition_Bagpipes.ogg,27310.462890625,4505.47412109375,5915.66357421875,39368.8203125,15108.1005859375,8276.78125,11371.4931640625,56570.50390625,49714.109375,10978.1455078125,23498.037109375,8430.8603515625,Ab6
D6_fandango_Bagpipes.ogg,11047.74609375,51250.62109375,48271.24609375,13233.5849609375,30183.248046875,9196.3037109375,25144.466796875,4578.99462890625,6049.478515625,35691.65625,13227.296875,6332.13232421875,D6
Eb6_bendir_Bagpipes.ogg,9228.5087890625,11107.0966796875,51275.578125,59814.21875,17527.287109375,36538.234375,12747.7626953125,41804.87890625,6997.935546875,8310.6669921875,49680.046875,16072.515625,Eb6
Eb6_ruchenitza_2_Bagpipes.ogg,5121.13232421875,7439.6640625,33541.09765625,47469.03515625,11779.16796875,18893.93359375,6954.79541015625,20767.857421875,3917.6005859375,6491.00732421875,38811.32421875,12013.99609375,Eb6
C6_spanish_tango_Bagpipes.ogg,42768.9140625,15339.7412109375,28268.462890625,10529.9794921875,33652.58984375,5842.78125,8216.4541015625,51124.19921875,17673.294921875,10676.4423828125,7999.18896484375,20319.279296875,C6
E6_fandango_Bagpipes.ogg,25235.65625,11179.41796875,14805.6923828125,54177.453125,90972.6875,21389.98046875,37892.05859375,11892.9521484375,27948.111328125,5947.24609375,11712.5771484375,76955.2421875,E6
G6_pictures_at_an_exhibition_Bagpipes.ogg,5241.77490234375,6084.7109375,41955.24609375,17544.630859375,16746.845703125,12387.1689453125,56165.0,49002.82421875,13608.67578125,19073.966796875,8321.0615234375,32653.958984375,G6
C6_pictures_at_an_exhibition_Bagpipes.ogg,66992.5234375,21957.234375,38295.0390625,13318.8681640625,38011.51171875,7292.6328125,12993.2373046875,82555.9921875,26780.267578125,14188.89453125,11811.8466796875,27271.466796875,C6
Db6_fandango_Bagpipes.ogg,31585.705078125,84991.5234375,20025.974609375,29927.451171875,11443.4853515625,27752.28125,6463.65576171875,12568.46875,74362.6953125,25617.017578125,13296.09375,13447.5009765625,Db6
E6_samba_Bagpipes.ogg,42740.20703125,22925.775390625,25528.482421875,91449.0859375,144986.828125,40801.19921875,92099.5,25178.09375,57369.37890625,11150.2119140625,19884.8984375,131893.640625,E6
G6_ruchenitza_2_Bagpipes.ogg,2045.876953125,3167.638671875,21473.326171875,8989.7197265625,4369.423828125,6498.61669921875,34192.26171875,26461.361328125,6031.7890625,9096.8935546875,3643.368408203125,12230.3662109375,G6
Eb6_agsag-samai_Bagpipes.ogg,8795.1201171875,10445.486328125,45274.65625,69259.6953125,18098.078125,29031.9375,10942.2978515625,35376.62890625,6385.46875,9397.791015625,56439.70703125,17131.7578125,Eb6
Db6_agsag-samai_Bagpipes.ogg,25082.259765625,54993.29296875,14938.6103515625,27154.8046875,9935.1083984375,28505.701171875,5627.29248046875,8533.2177734375,50332.40625,18094.818359375,10150.111328125,9529.3271484375,Db6
F6_bendir_Bagpipes.ogg,47213.65625,22262.240234375,9410.3759765625,12637.0732421875,65027.5,64782.80859375,18472.625,43208.45703125,12067.4404296875,31671.0234375,5835.07177734375,7820.61279296875,F6
A6_york-samai_Bagpipes.ogg,6818.55859375,26685.041015625,4085.7998046875,3566.008544921875,23217.669921875,9332.1767578125,9310.7734375,5266.15966796875,21291.177734375,24865.5078125,7060.462890625,18939.396484375,A6
Eb6_Nawakhat_Bagpipes.ogg,6629.45947265625,7940.697265625,34662.58984375,48411.58984375,14261.2109375,25015.330078125,8668.19921875,26481.388671875,4708.24169921875,6711.38671875,39756.94140625,12325.6083984375,Eb6
Bb6_samba_Bagpipes.ogg,41173.2578125,19681.43359375,68160.09375,12349.5400390625,19528.810546875,128955.2578125,43063.83203125,23962.306640625,19999.7890625,78210.296875,230670.453125,38404.62109375,Bb6
A6_samba_Bagpipes.ogg,15709.25,55316.23046875,9071.310546875,12557.9462890625,82629.7890625,28761.9609375,16433.62109375,14969.4248046875,60132.953125,95732.8984375,21470.990234375,41093.18359375,A6
Db6_mpre_Bagpipes.ogg,38673.37109375,86628.1640625,27963.0546875,67886.5390625,20420.587890625,54211.48828125,10320.79296875,15282.3759765625,91367.25,29179.203125,19933.166015625,15916.578125,Db6
Db6_venda_Bagpipes.ogg,26147.568359375,55137.79296875,14950.5205078125,27176.392578125,9948.1259765625,28349.658203125,5603.24072265625,8545.1376953125,50427.203125,18413.017578125,10175.716796875,9684.4287109375,Db6
A6_venda_Bagpipes.ogg,6660.28857421875,21753.8515625,3638.271728515625,4992.96240234375,32383.083984375,12389.13671875,6247.0078125,6640.029296875,28756.630859375,39498.19921875,9251.6669921875,19724.197265625,A6
B6_spanish_tango_Bagpipes.ogg,9152.2626953125,19002.96875,5996.76123046875,19041.080078125,3073.1953125,4590.1767578125,31992.1015625,13839.1064453125,8403.1396484375,5868.796875,26739.2265625,40014.04296875,B6
F6_aka_Bagpipes.ogg,254307.375,103263.375,50148.58203125,53624.63671875,254032.015625,360531.125,99563.6484375,184390.828125,55519.34375,148140.953125,28615.193359375,42174.8515625,F6
Gb6_cinquillo_Bagpipes.ogg,3739.034912109375,23717.296875,10409.212890625,5639.033203125,8660.0849609375,46354.56640625,34845.82421875,9024.0654296875,15168.640625,6036.529296875,22230.9140625,3613.974609375,Gb6
F6_fandango_Bagpipes.ogg,75425.8828125,29883.9453125,10361.9208984375,14750.6337890625,71329.34375,113728.2890625,24833.337890625,34576.03515625,12367.6611328125,33223.24609375,7185.6796875,12590.4873046875,F6
B6_bendir_Bagpipes.ogg,9972.6845703125,23722.955078125,6703.55078125,19512.853515625,3155.0732421875,4940.84228515625,33906.53515625,13024.29296875,12663.390625,5664.95068359375,21207.880859375,39384.71875,B6
B6_aka_upper_sangha_Bagpipes.ogg,49726.08984375,105722.5,31377.5859375,88461.0,14500.0537109375,28049.068359375,200291.875,68361.6328125,52302.60546875,27398.689453125,100561.4453125,208937.546875,B6
A6_bossa-nova_Bagpipes.ogg,12590.1171875,39180.49609375,6954.26220703125,10632.8818359375,68775.390625,23876.060546875,12568.78125,12634.40234375,47043.296875,91739.8359375,20320.857421875,35975.75390625,A6
Gb6_bendir_Bagpipes.ogg,4887.2158203125,31883.4296875,11884.4326171875,7962.03759765625,8994.0888671875,46921.15625,38764.21484375,10850.9384765625,15269.8603515625,6824.86767578125,26965.587890625,4228.0791015625,Gb6
C6_venda_clapping_Bagpipes.ogg,75405.2890625,21807.458984375,37230.91015625,13659.54296875,37348.5390625,7329.81201171875,14050.5322265625,88876.1953125,28958.787109375,14770.4951171875,12911.34375,28566.513671875,C6
B6_aksak_Bagpipes.ogg,9810.7451171875,18230.796875,5525.70458984375,15365.5107421875,2642.684814453125,4856.3056640625,33582.2734375,13116.6845703125,6420.92529296875,5414.046875,23812.326171875,46036.15625,B6
D6_venda_Bagpipes.ogg,9056.2724609375,43554.87109375,32578.326171875,11356.2763671875,30904.7578125,9404.8330078125,28858.322265625,4643.0419921875,4290.2841796875,25126.328125,9867.619140625,6656.21142578125,D6
Gb6_bossa-nova_Bagpipes.ogg,9816.9365234375,62208.71484375,23069.146484375,11787.6474609375,16658.486328125,75967.2109375,91223.9609375,20881.505859375,27706.791015625,10865.6474609375,35325.44921875,6566.529296875,Gb6
B6_ruchenitza_2_Bagpipes.ogg,6897.767578125,12008.1796875,3790.493408203125,10821.4072265625,1860.9814453125,3441.767578125,23456.2734375,9392.900390625,3752.359375,3830.481201171875,18076.59375,33504.35546875,B6
Bb6_venda_Bagpipes.ogg,19220.0546875,8476.958984375,27601.109375,5009.4287109375,8180.65283203125,53477.49609375,18624.240234375,8813.5966796875,8667.5107421875,35488.359375,96594.0546875,16235.71875,Bb6
A6_aka_upper_sangha_Bagpipes.ogg,40092.75390625,128067.6796875,20291.130859375,32656.833984375,220370.734375,67521.1015625,36610.44140625,33550.3515625,138680.671875,190798.015625,48137.16796875,122119.3984375,A6
Bb6_agsag-samai_Bagpipes.ogg,19216.009765625,8477.5361328125,27757.380859375,5041.09130859375,8170.283203125,53233.50390625,17971.068359375,9534.6142578125,8453.6025390625,33049.01171875,96267.90625,16291.5185546875,Bb6
Ab6_mpre_Bagpipes.ogg,48241.26953125,7562.66357421875,6907.39013671875,45642.83203125,18712.912109375,17966.166015625,14221.8115234375,65526.23828125,56923.625,13350.7021484375,26797.103515625,11888.0283203125,Ab6
E6_mpre_Bagpipes.ogg,28842.404296875,19247.865234375,17406.259765625,62634.87109375,95471.84375,28316.037109375,60604.12109375,18446.958984375,48995.74609375,8676.076171875,13906.609375,90370.34375,E6
E6_aka_upper_sangha_Bagpipes.ogg,88580.8359375,48330.59765625,56445.42578125,207063.484375,299541.9375,87916.8125,222980.046875,59717.21484375,127571.7421875,23550.787109375,43568.10546875,285359.90625,E6
A6_cinquillo_Bagpipes.ogg,6562.67236328125,20406.078125,3375.884765625,4783.28173828125,31019.068359375,11464.6943359375,6249.67919921875,6052.65966796875,26597.1796875,34249.48828125,8628.328125,21222.140625,A6
G6_spanish_tango_Bagpipes.ogg,3955.390869140625,4595.42431640625,31134.0234375,12942.265625,11748.05078125,9949.9013671875,48060.07421875,32461.892578125,9746.0693359375,17351.759765625,6521.36279296875,24786.84375,G6
D6_agogo-samba_Bagpipes.ogg,21201.767578125,87836.1953125,80756.625,35267.35546875,72456.6484375,31176.109375,136060.40625,20447.080078125,10459.1103515625,62004.890625,25113.640625,30038.1875,D6
Eb6_spanish_tango_Bagpipes.ogg,9302.224609375,11027.2705078125,50679.91796875,59507.765625,16689.62890625,30078.5703125,11142.27734375,38872.46484375,6719.26904296875,7800.87353515625,46371.40234375,15800.6533203125,Eb6
G6_aka_upper_sangha_Bagpipes.ogg,20081.876953125,28459.748046875,203843.6875,74990.7109375,60698.94140625,48678.328125,234197.703125,187870.296875,49113.609375,56385.62890625,30712.431640625,128942.9921875,G6
Gb6_mpre_Bagpipes.ogg,6712.65625,42837.33984375,18283.103515625,14869.1923828125,14822.1552734375,72007.8046875,62314.95703125,19106.447265625,27516.568359375,11548.8818359375,45792.15234375,7358.46142578125,Gb6
G6_fandango_Bagpipes.ogg,3846.1669921875,6510.69775390625,44974.859375,17102.470703125,7884.34912109375,11377.4404296875,55305.1875,54224.50390625,12008.46484375,15574.96875,6361.3515625,21209.130859375,G6
G6_mpre_Bagpipes.ogg,7499.521484375,7978.0390625,54575.140625,21702.626953125,26692.0859375,15580.9794921875,64688.19140625,56260.80078125,18622.251953125,30423.072265625,12161.7890625,48062.90625,G6
Gb6_venda_Bagpipes.ogg,4385.71728515625,27852.408203125,11763.5966796875,5704.25146484375,9395.6953125,49767.38671875,40179.5234375,9485.4365234375,14383.8046875,6016.23388671875,21849.1953125,3646.802490234375,Gb6
C6_aka_Bagpipes.ogg,253484.4375,85690.6328125,153593.921875,52504.26953125,146636.015625,27123.580078125,49436.27734375,310739.53125,92722.0,52551.74609375,40914.80078125,86239.6328125,C6
C6_bendir_Bagpipes.ogg,42186.62109375,16740.919921875,38805.8515625,11693.859375,33363.25390625,5899.90478515625,8592.1298828125,53704.84765625,18233.9375,10675.10546875,8311.5849609375,21235.19921875,C6
Db6_bossa-nova_Bagpipes.ogg,48164.55859375,136732.484375,33077.02734375,50829.46875,19294.013671875,49279.10546875,11039.0732421875,20194.634765625,120025.4453125,40206.59765625,22131.353515625,21378.748046875,Db6
A6_ruchenitza_2_Bagpipes.ogg,4236.1376953125,13123.1474609375,2265.945068359375,3453.778076171875,22089.111328125,8344.052734375,3587.677734375,4375.15283203125,19390.375,28459.236328125,6446.939453125,12866.41015625,A6
Eb6_mpre_Bagpipes.ogg,15480.4873046875,18178.49609375,81526.34375,110519.8125,31646.859375,60812.10546875,20596.814453125,64337.47265625,11110.0380859375,14556.8525390625,87102.671875,27371.4765625,Eb6
Gb6_spanish_tango_Bagpipes.ogg,4735.564453125,30898.568359375,11493.3671875,7182.3359375,8699.5244140625,45239.28125,36590.046875,10158.5908203125,15200.4287109375,6134.18017578125,22913.6875,3711.91015625,Gb6
Db6_al-saghil-al-sani_Bagpipes.ogg,25021.478515625,46607.609375,15299.8828125,34015.60546875,11166.9443359375,33750.37890625,6233.53515625,8078.37060546875,47887.765625,16969.232421875,11284.1748046875,9127.8427734375,Db6
Eb6_aka_Bagpipes.ogg,47130.55078125,45403.53515625,164001.640625,332367.21875,111637.8984375,253337.6875,68671.3203125,174916.625,31994.826171875,49747.984375,296607.59375,78969.7734375,Eb6
D6_bendir_Bagpipes.ogg,9791.5087890625,46799.12109375,29162.119140625,12807.4326171875,35686.19140625,12033.2568359375,44294.29296875,6668.83349609375,4542.263671875,27003.3203125,10227.6865234375,9178.8408203125,D6
Eb6_cinquillo_Bagpipes.ogg,7832.51513671875,9372.1083984375,40533.4453125,58861.05078125,16302.0673828125,29959.259765625,10477.5458984375,31926.955078125,5627.33740234375,8189.12939453125,48724.08984375,14770.35546875,Eb6
Db6_cinquillo_Bagpipes.ogg,22480.365234375,45976.49609375,14215.92578125,34046.32421875,10110.0361328125,25224.265625,4988.4892578125,8016.32958984375,47608.328125,16019.9228515625,9419.181640625,8463.7138671875,Db6
Eb6_venda_Bagpipes.ogg,9369.4697265625,10523.119140625,45274.15234375,69333.3828125,18395.791015625,29066.794921875,11246.8095703125,37445.93359375,6683.84130859375,9398.8525390625,56436.41796875,17248.716796875,Eb6
Gb6_pictures_at_an_exhibition_Bagpipes.ogg,5878.85107421875,37311.3515625,14871.171875,10061.56640625,11439.33984375,55170.96484375,52842.171875,14177.2919921875,19718.357421875,8236.1025390625,30850.802734375,5154.14892578125,Gb6
C6_mpre_Bagpipes.ogg,76929.9609375,29122.466796875,60983.40234375,19183.587890625,54438.41015625,9788.8583984375,14865.3759765625,94318.25,31895.244140625,18558.4453125,14721.8720703125,35488.08203125,C6
G6_cinquillo_Bagpipes.ogg,3078.5673828125,4555.35009765625,30857.154296875,11762.2373046875,8561.7568359375,8592.8701171875,41530.65234375,31434.255859375,8987.6904296875,17481.05078125,5886.154296875,19073.931640625,G6
E6_ruchenitza_2_Bagpipes.ogg,12386.2373046875,5566.505859375,7979.08056640625,32901.8203125,41742.6796875,10496.4482421875,21362.775390625,6490.98583984375,15569.5634765625,3093.0673828125,5397.3564453125,34763.1796875,E6
E6_agogo-samba_Bagpipes.ogg,46013.16796875,32657.3828125,28481.611328125,103700.9609375,153627.421875,51494.81640625,91591.0625,28673.15625,79135.7109375,13978.37109375,20849.634765625,138282.734375,E6
Bb6_mpre_Bagpipes.ogg,32987.31640625,15547.7412109375,58260.09765625,9896.5732421875,13466.6279296875,88639.4140625,28757.671875,23310.517578125,13599.3505859375,47719.12109375,148192.046875,26086.447265625,Bb6
A6_aka_Bagpipes.ogg,36611.3359375,158240.921875,24756.53125,22609.162109375,148025.671875,58069.12890625,56233.62109375,32268.90625,116726.8359375,181099.1875,42567.86328125,75356.5546875,A6
E6_venda_Bagpipes.ogg,18076.365234375,8926.5751953125,11888.5361328125,48863.859375,60610.30859375,15769.1669921875,32988.16015625,9999.7080078125,25032.162109375,4756.86572265625,7707.42919921875,50283.93359375,E6
A6_pictures_at_an_exhibition_Bagpipes.ogg,9495.7978515625,33222.8125,5464.92626953125,6704.3828125,43348.0625,15679.6689453125,11246.0322265625,8609.9599609375,33051.87890625,52329.75,12640.578125,26834.953125,A6
